38.95260091030556,-62.873995720464826,-23.915925015167762;31.431886124419577,9.276797871556315,-8.41628440048835;-7.336536436628278,7.434581694917073,-34.61214838090542;10.76770794835269,-6.806871126580965,15.684589897898778;4.566506688927774,5.654524185438074,-30.417462087405983;-2.9005569502454147,0.8090846948803646,-31.38839703141609;-1.4428542607759733,2.900637580949332,-21.441828537262282;-0.6056045226850916,5.783350396193082,-31.482249552965172;-1.3585604215769254,0.5223510223774919,-36.193388564793956;-6.1009072067745445,0.17369086955147314,-11.379859077827227;-5.370678463594251,10.334058598101148,-33.256396075732106;-4.386249041058459,0.4660850609681926,-25.431291723085348;-2.0401109573641305,-3.091092789306215,-20.147460333255527;-23.309600664276235,17.70523058696632,-5.84749980581675;9.261957210366418,-0.06459371638555833,-29.09324222855423;-5.708504184512846,5.212325588616079,-29.61192008259561;-0.8046800193924648,-5.481495855984265,-19.79801481454492;
38.75410823071124,-62.76323292844635,-23.27601439482524;31.454023618848908,9.720308193874263,-8.184938126725703;-7.361929441400788,7.452098831115254,-34.164276124555286;10.80476251829287,-6.796040800405171,16.146628728314823;4.546360788757948,5.569896622899094,-29.84921008967605;-2.8983241712232863,0.8076721045668773,-32.70622440048667;-1.4278628964673494,2.894639397034442,-22.205926307131236;-0.6159230478299569,5.633561559595988,-30.727821973849974;-1.3605216748174964,0.5238271189124267,-37.37719236943506;-6.298602876004801,0.21749853562404392,-13.462158522447385;-5.36585389958635,10.486510461897705,-32.7018925579185;-4.4251938388888785,0.485480494263204,-27.383713236601828;-2.170369804160872,-3.040902075016497,-21.97867141132437;-23.309600631516805,17.70523056208321,-5.8474997975986565;9.29205955649667,-0.43889884945063784,-28.302662717923717;-5.797990202715731,5.26588388779288,-31.92668620204805;-0.9129591059028515,-5.439752138893962,-22.33343043812183;
38.21514896170159,-62.47939898333543,-21.5621783831338;31.450862623756592,9.65883102328154,-8.21700346872136;-7.349743300929605,7.443720909111372,-34.37901163046941;10.932245801791728,-6.756517271026264,17.74549156362865;4.486320524610122,5.096107725228725,-28.579996763778993;-2.9004322951306767,0.8089855697789222,-31.48269617588743;-1.4538367190926909,2.904908320997309,-20.88397553949921;-0.6523189523769672,4.787197111001348,-31.020064400284255;-1.3552647824307475,0.5200367617118298,-34.264051886907176;-6.217741718317658,0.19867628828379452,-12.608184643566393;-5.445918440403357,9.125327829114338,-32.53576654082106;-4.36295924523667,0.4553038771925223,-24.28095208719655;-2.0748816991948207,-3.078079524182717,-20.63477792672505;-23.309600598853628,17.705230537273216,-5.847499789404714;9.385269132247979,-1.2840353189014753,-25.920841906301874;-5.796810251837407,5.2651799364027525,-31.89619610835822;-0.9516562667887574,-5.423459000458104,-23.250370177917137;
37.575946240340784,-62.174762346521234,-19.573269985620133;31.377186817238403,8.298805915777532,-8.925886155928467;-7.303492624694498,7.411360329946714,-35.19854969480306;10.91192918380142,-6.763102612128918,17.48982688546894;4.5139740872126435,4.071920291271066,-31.498902287573006;-2.903806364568834,0.8109868155388665,-29.531621456961204;-1.4847193570186552,2.9161834807499054,-19.33188026189684;-0.6485556321920128,4.666658997135766,-32.949533411551066;-1.3502299713227306,0.516782533177119,-31.38300639933164;-6.108126541834658,0.17515658887843233,-11.455595605754777;-5.390811275639871,9.897413878679362,-33.97345980256348;-4.356365099875248,0.45229772995307027,-23.954020419362422;-1.9871966617303316,-3.1101521827097613,-19.41025938304807;-23.30960056628615,17.705230512535906,-5.847499781234771;9.195743886958802,-1.737489449329225,-30.222708643732037;-5.624414790798072,5.166398890217197,-27.485331311011535;-0.7614858150716329,-5.496575251287655,-18.798202724985927;
37.255233112672606,-62.03546122790782,-18.59438268149596;31.297191408450036,7.052062953305949,-9.574321443829891;-7.177506221380642,7.317929826616989,-37.47577494765068;10.791953155922737,-6.799820158279513,15.98679046959646;4.512544049410175,3.25631899954409,-33.04153240768109;-2.9037901880135246,0.8109766117670778,-29.54254550071169;-1.5019588732020699,2.92210762876163,-18.4685034222636;-0.6861559396557451,3.7749851948272806,-33.38593875834512;-1.3498874492645756,0.5165693108561914,-31.185303193780776;-6.215866903332849,0.19823576990723005,-12.588672076366361;-5.4555258521656755,8.727772451400567,-34.24893982874295;-4.356085752384775,0.4521791171080136,-23.940789726855396;-2.027397766299279,-3.0957613779600703,-19.96990223485517;-23.309600533813782,17.705230487870843,-5.847499773088689;9.108374571913583,-0.7670017537436022,-32.62608111427625;-5.560426577550861,5.134055999296388,-25.893504897150674;-0.7194576198702674,-5.5104855521303024,-17.829853329114542;
36.65803072479353,-61.79746509007573,-16.798615792939245;31.10287224343337,4.58772887367012,-10.85105688619141;-7.06349902746155,7.226407261042132,-39.59755252024648;10.626352281826934,-6.844838506601452,13.93147601022826;4.507514451587448,1.769002458496172,-35.89229396901584;-2.897820021413754,0.8073384667217798,-33.01122304035951;-1.490361485796175,2.9181777741959727,-19.04731517950129;-0.686743376920469,3.734904080136183,-33.64110816105588;-1.353712429648333,0.5189902718176164,-33.36324799513088;-6.412599435621161,0.24620617465331357,-14.671184600074797;-5.422830445537113,9.31480663796358,-34.17609900378415;-4.36497337305764,0.45618241147708194,-24.378516044940376;-2.126247812304771,-3.0583786963528383,-21.355746822538933;-23.30960050143597,17.705230463277605,-5.84749976496633;9.121130932650948,-0.293873949225533,-32.43198028349855;-5.566163073907477,5.136868918625261,-26.034880987300863;-0.7493381951459246,-5.500669927992276,-18.517248733887243;
37.33945282608508,-62.070994765193134,-18.849721500830338;31.252896808552595,6.432491214134302,-9.89595306344808;-7.387759025062262,7.4696253677321405,-33.711065991160226;10.28182297673012,-6.918146026896506,9.714201089937045;4.444459960198385,1.2698996373001257,-34.5592356839866;-2.9029568968337216,0.8105057419509174,-30.011119625012725;-1.5525600698906317,2.937774924905586,-15.964101852758793;-0.6473367316372659,4.64315496354765,-33.43708681476909;-1.3448016760389585,0.5136768588157351,-28.388914822762004;-6.193790209718891,0.19332919020738953,-12.356180261503372;-5.382529676287913,10.110969455459045,-33.41154007129538;-4.312586653127987,0.43375677900498544,-21.819563610690693;-2.0259259413395023,-3.096254195195237,-19.94942544774478;-23.309600469152162,17.705230438755766,-5.847499756867553;9.235531493288356,0.39013800549705135,-29.80582478390472;-5.471015146160497,5.09252664770995,-23.704938994681488;-0.7414222051695805,-5.503313811073329,-18.335187466803482;
37.52471196003926,-62.15225484821457,-19.416775673025825;30.742053197778883,1.0678494134019605,-12.660276458080354;-7.7187304660027,7.669461986974968,-28.08979848360164;9.9680345450246,-6.961933407275778,5.923671617466702;4.401463861618424,-0.91620195403689,-37.66378952800484;-2.901743654680786,0.809777087724713,-30.724694627125682;-1.610998735114365,2.9529433222829646,-13.106540045655091;-0.6618036598928547,4.212103051768193,-34.44801220458299;-1.3437785693945217,0.5131317240991449,-27.83314864053534;-6.126963898362634,0.17902378878715347,-11.65309150017943;-5.356089849305768,10.611218608712297,-33.019278463868794;-4.357954005884023,0.4530070124868599,-24.032041991228134;-2.1927030844633255,-3.0317802248150456,-22.294944022147764;-23.3096004369618,17.705230414304907,-5.847499748792217;9.260239472800636,0.9773160578754544,-29.303445115172604;-5.616727735114738,5.162378355951033,-27.29280583265985;-0.8527180986909179,-5.46363872448394,-20.916869673276928;
37.80480141669761,-62.28047842229841,-20.28117919815625;30.63223730767652,0.1529707103775877,-13.127230341326536;-7.853000160564884,7.738483828288032,-25.893751507288606;9.709713001829932,-6.981990604870311,2.826160454180733;4.534842375057328,0.5328874582952778,-39.63991466348999;-2.901990387937228,0.809920124078058,-30.586598735480408;-1.6269004196852457,2.9565441617572565,-12.337507404537284;-0.5443118207529736,6.755244039673592,-35.248738998615444;-1.3436729766895894,0.5130645043484566,-27.763690990327582;-6.120977653920962,0.1777802843045606,-11.590623502542272;-5.239386950486235,12.33264931908095,-34.63049673007569;-4.353560406725135,0.45107997388189786,-23.818873159610213;-2.1323267159333543,-3.0560257550428696,-21.44149985445211;-23.30960040486434,17.705230389924612,-5.847499740740188;9.252246804222992,3.438671012924998,-29.57300438777336;-5.633584454586272,5.171197394667519,-27.71441626688646;-0.8774733719738859,-5.45399991894637,-21.49836504670761;
38.23837340850426,-62.49042317252927,-21.633763537621935;30.833485868580638,1.8755613324411509,-12.246842898981441;-7.963541829235669,7.790504625341377,-24.11680405968331;9.567640601740038,-6.987035558776366,1.1278952225589896;4.432393489393322,-0.8645687336369874,-38.753713488785394;-2.90301153702951,0.8105475168277521,-29.969740390397234;-1.6298036979523156,2.9571583268475283,-12.197062116921995;-0.5934876119971032,5.834980154970495,-33.561524971676185;-1.3441628902002962,0.513305669587321,-28.0117650111293;-6.187306906117709,0.19189981110242027,-12.287782252868753;-5.312725998378459,11.314836860242018,-33.1749643370944;-4.341275998314209,0.44570413909137485,-23.216012744122512;-2.1232390877049303,-3.059630850612639,-21.31275617110671;-23.30960037285923,17.70523036561447,-5.847499732711321;9.35407061271572,2.0536004468411577,-27.180362865240234;-5.680479913012863,5.1965692643818,-28.898123778696217;-0.9080271717484106,-5.441729149450695,-22.21763022817933;
38.06000504040052,-62.40200208514904,-21.07444752878149;30.65066146276331,0.30294106345634164,-13.050769328646815;-7.926078762735563,7.773352978108795,-24.7161898955651;9.444515971954353,-6.987884010532118,-0.3425491913821386;4.428987363742602,-1.143102201750665,-39.25660592255247;-2.899764041968899,0.8085812735305014,-31.86386878525456;-1.6181714465953074,2.9545903402282483,-12.760242806708607;-0.6063791576732483,5.400674139245712,-34.97363152100348;-1.3489889656830538,0.5160453091004367,-30.696135425087423;-6.385574343060448,0.23919858006990136,-14.38435205183702;-5.312318386506178,11.309090002998484,-33.28095468923754;-4.385372342340213,0.46565058628984785,-25.386257468330662;-2.3323205283313184,-2.971600841264002,-24.288684232293665;-23.309600340945934,17.70523034137406,-5.847499724705491;9.366679795834791,3.0876136507271155,-26.886824786730706;-5.794934200690544,5.263977826535611,-31.847175995481564;-0.9691297332390849,-5.415902677454958,-23.667274035709134;
37.743074257032596,-62.25179504192297,-20.090247801367653;30.52612605628434,-0.680837627300023,-13.551320863964001;-7.886798047380449,7.75484074635588,-25.347823838265263;9.418440555278892,-6.987571518166503,-0.6539547278530886;4.416053996818842,-1.5898175701566024,-39.77907696761282;-2.8988690154831356,0.8080389305803743,-32.36935949756436;-1.6175056708338456,2.954452919664501,-12.792071699931899;-0.582975208064686,5.8739412142633665,-35.454518992961184;-1.3460121970183743,0.5143317290781888,-29.04318348880671;-6.375681165736893,0.23662246146570487,-14.27898444100473;-5.27703959531365,11.860269036555824,-33.49775290316119;-4.375485200426861,0.46101562537921836,-24.897550183391616;-2.3906095766280706,-2.9447954099501183,-25.130058148680988;-23.309600309123915,17.705230317202993,-5.847499716722558;9.39294213123239,4.071530515384756,-26.201441555975805;-5.826598746477014,5.28411142305,-32.680550751114815;-0.9475736817641818,-5.42521481200985,-23.15460541550632;
38.592092712544186,-62.67471148254448,-22.75590265881973;30.810153047748546,1.6675842834207808,-12.353338979596513;-7.876791809826359,7.750021327590645,-25.509482203701225;9.337887492687452,-6.986008573894459,-1.615690364136893;4.458609832487385,0.003998908442436999,-37.826835727992744;-2.898552685647159,0.8077917120697136,-32.59582331809813;-1.6139529949109543,2.953618887738393,-12.965495312402854;-0.5900843822195919,5.792086613048042,-34.70818165865673;-1.3476441520170648,0.5152538722874033,-29.943053466024445;-6.577576689204065,0.2924600692580721,-16.43414785471058;-5.23419452039088,12.463762897430419,-34.22699704894599;-4.361967037796087,0.4548272077786991,-24.230394961079973;-2.3869820098490493,-2.946483209909216,-25.07746761447624;-23.30960027739263,17.705230293100847,-5.847499708762388;9.284216599914764,3.9918800580217155,-28.76569848283598;-5.735337385466906,5.22792035747521,-30.300991750297634;-0.8496178372255357,-5.464777562022402,-20.84531551166114;
37.74507007111472,-62.25202458779365,-20.09493977313094;30.64565797109047,0.2618166986058652,-13.071757812759955;-7.749839756734192,7.686026935761006,-27.577630879476764;9.329961682986413,-6.985783291311526,-1.7103718536316315;4.501727989417608,1.9946363608066076,-35.20084790771108;-2.896744953795425,0.8066199773042791,-33.65711240731288;-1.6129777459351828,2.953408732327021,-13.010329749210053;-0.5516231613453244,6.793324100482736,-33.30543260303209;-1.3467823942536659,0.5147533039203779,-29.45806592169732;-6.511349230253276,0.273219688130693,-15.724581487066509;-5.181706485432292,13.524590892438855,-32.27907553330746;-4.395463315171505,0.47052647136243664,-25.890802391514285;-2.480820058178104,-2.9011683301688045,-26.444704420089124;-23.309600245751554,17.70523026906722,-5.847499700824847;9.247540595185772,3.9193913092015378,-29.64885177566892;-5.668061936305389,5.189724525287369,-28.583777140364703;-0.8035327099283793,-5.481880969249104,-19.771616808865545;
37.54663031338684,-62.16248216633436,-19.485180880936113;30.74144099712446,1.0626979892933832,-12.662931813149367;-7.680194326232931,7.6484192990233915,-28.728312651524767;9.50861463053688,-6.9877788480702225,0.4227649032785159;4.515754219251809,2.3074686943938287,-35.082396567992625;-2.8970531810973172,0.8068462675478024,-33.45557945138663;-1.6184593721313199,2.954680215719932,-12.743551308387447;-0.5562586882724154,6.680452854520528,-33.3920076759089;-1.3469445403619045,0.5148543471066408,-29.556257057818065;-6.48398291300264,0.2655325964876547,-15.432473950698466;-5.1953342552080315,13.268822202786643,-32.63819461950291;-4.382516422319368,0.4643235468907376,-25.24706326704556;-2.4105022376682865,-2.935412367367417,-25.418678830255384;-23.30960021420018,17.70523024510171,-5.847499692909807;9.303601670928597,2.853269514893178,-28.374018542373705;-5.643369975307999,5.176405641554041,-27.96105927017158;-0.7866950606624576,-5.487825916062609,-19.38066344632098;
37.452762173531895,-62.12028733290394,-19.195978108161178;30.913556097118207,2.6236394105765344,-11.862957726132343;-7.561883123242764,7.580300238180252,-30.71259608733679;9.610707373243102,-6.985962969065772,1.6424598028382045;4.516645267759289,2.874491478350354,-33.957989698877235;-2.895269591888323,0.8056282749219643,-34.53240604500424;-1.60561038604359,2.9516712652927,-13.370103708643601;-0.551033021821717,6.923269962253479,-32.183279601133776;-1.3485673012051578,0.5157652318607174,-30.431651621091078;-6.481370483885467,0.26482126764169145,-15.404442312632945;-5.17334599728323,13.665657658552725,-32.18158373784351;-4.402924351387933,0.474202841597713,-26.265018284645443;-2.3963453902386176,-2.942094787309902,-25.213035899537257;-23.30960018273797,17.705230221203944,-5.847499685017132;9.191637994887753,3.6192294481638356,-31.023759364237257;-5.605319323052304,5.156483806089378,-27.007473610197785;-0.7296967147890179,-5.5071729424529625,-18.065213632485936;
36.9281917889303,-61.9011094773929,-17.60546428475523;30.802597824842437,1.5976620603178242,-12.389181430374519;-7.4862661025373525,7.533805716424441,-32.00278404321144;9.616244378025245,-6.985808087875687,1.70862990691991;4.482375409349641,1.1039388669027108,-36.344828747177125;-2.8945991645365643,0.805180701297606,-34.92116323980312;-1.6182706899621258,2.9546177361404977,-12.753706647042982;-0.5694650518859491,6.24628003326185,-34.7577019033572;-1.3497125418241938,0.5164569330294533,-31.08130783880484;-6.507253233435857,0.27206918917138156,-15.681035565189426;-5.221064571003664,12.713774833185862,-33.88283600133664;-4.413731752113394,0.4796071948927769,-26.806676546003374;-2.4226781658503582,-2.9296028146227986,-25.59537404322087;-23.3096001513644,17.70523019737351,-5.847499677146702;9.19526459919788,2.3024581869796292,-30.9642026796021;-5.626959942070499,5.167701369934102,-27.5485437597942;-0.7441096664592833,-5.50244836631913,-18.396218430124975;
36.401843355515275,-61.703668791078414,-16.03859615860076;30.481579580382864,-1.0190231604880768,-13.72299231701431;-7.4892447648018905,7.53564323933974,-31.952047978796056;9.704841728947212,-6.9822229022893225,2.7678924479869274;4.241215968289369,-2.9738082128510044,-36.18013433660785;-2.891912825386612,0.8032471444370093,-36.56015425683604;-1.6163836875386746,2.954195826531755,-12.84699025045981;-0.6618306215070894,4.313025083695469,-33.48142647677402;-1.3462983213788415,0.5144650186720774,-29.174882771069313;-6.473947542496335,0.26275241028780827,-15.325248220733084;-5.327364220627593,11.193413865179318,-32.210249690877134;-4.359789598273252,0.45384951471552415,-24.124506535997284;-2.384371992235792,-2.94769112466651,-25.03984009982251;-23.309600120078972,17.70523017361002,-5.847499669298374;9.336875530542327,3.5918683962862703,-27.55529941795774;-5.705875699889564,5.210866696761967,-29.545394196847226;-0.8109552442712848,-5.479182968428486,-19.943996383616934;
36.63825480235513,-61.7894837114961,-16.738460815521957;30.27725155738205,-2.485179501418153,-14.46438637934585;-7.427191175590836,7.495807038429353,-33.0230940939453;9.7132345520223,-6.981828522322369,2.868375965267557;4.267288531920814,-2.8396666370654984,-36.86760669153958;-2.891809779321596,0.8031648204392665,-36.62762138040968;-1.6339333100338653,2.9580506835364684,-11.996484789903674;-0.6386272401208631,4.8289576289217315,-33.523183152021275;-1.346990680905683,0.5148813367029867,-29.58276693821128;-6.4756110433037355,0.26321778779551064,-15.342609386653166;-5.27359746192225,11.95461188105452,-33.18018974900652;-4.367391136342077,0.45729674802158504,-24.499266366594114;-2.4247194845592253,-2.9285899212141957,-25.625676218728692;-23.309600088881158,17.70523014991307,-5.847499661472032;9.36600249396054,2.828340724214911,-26.90917938169742;-5.790971113944014,5.261507347306287,-31.7433469498883;-0.881157785827094,-5.452566440473459,-21.58501639553201;
37.02595774987094,-61.940447095360895,-17.89977889307615;30.489874212415117,-0.9567100397078256,-13.691448535226938;-7.449292624196608,7.510176382803926,-32.63990540543382;9.667746298815258,-6.983912193848541,2.324317015713917;4.296411706780232,-2.4015100720808342,-36.980351475950414;-2.8940905600302878,0.8048145561314689,-35.23620657235732;-1.6613296549313052,2.9635450628712867,-10.674179917854426;-0.640475794389784,4.730017062615474,-34.08617129791978;-1.3454281524024514,0.5139896028245607,-28.703290302480312;-6.397685479467431,0.24233339160113543,-14.513333385842916;-5.262445217706555,12.137592262325708,-33.166389135017404;-4.360532605196676,0.4541635379866382,-24.15852609154622;-2.444099285571281,-2.9192332932426126,-25.9071881813341;-23.30960005777045,17.70523012628231,-5.847499653667539;9.421999324526142,3.3022935156899047,-25.59298932739135;-5.8055574931205225,5.270647231116997,-32.125800750263;-0.9135599329410783,-5.43949987490852,-22.34715939900782;
37.1082709252905,-61.974697791902145,-18.150001657311666;30.593945526322557,-0.1537491080379283,-13.283445838003443;-7.428235325285008,7.496457007858335,-33.0050491340382;9.658281996715246,-6.984289399212017,2.2110509058552843;4.356195650047431,-1.424605610124913,-37.06088824904726;-2.8937102744284875,0.8045307066043769,-35.480067878712404;-1.656430733954039,2.962622102407374,-10.911934981810903;-0.6127723587497662,5.343583688302772,-34.14207830621502;-1.3469200862031003,0.5148202761403344,-29.523216744285754;-6.3552425232828575,0.2314303256991086,-14.06233768691574;-5.23613589416018,12.526842938084666,-33.44351465417443;-4.387892279466364,0.46684842101830015,-25.511188706165413;-2.450872573760721,-2.915948423013432,-26.0060821012059;-23.30960002674638,17.70523010271733,-5.8474996458847786;9.339791027792076,3.659383695399494,-27.48165410152469;-5.787108470918133,5.25914124107018,-31.64297767262989;-0.86891144407189,-5.457325397924679,-21.297595285973543;
37.0104772257786,-61.934373282485936,-17.85362908165242;30.516976136056797,-0.7517178729032659,-13.58737592750791;-7.325396435032398,7.42681373904211,-34.809345443938916;9.610276005423279,-6.98594414435286,1.6373011971514853;4.368961138720424,-1.6235540940109372,-38.00545055969289;-2.8954335975437173,0.8057700762751453,-34.408718313665645;-1.6507196268165998,2.961504003328991,-11.184543501896894;-0.6498005277637835,4.194768053652958,-37.26331460575847;-1.3465693617679733,0.5146268431373289,-29.33414676567093;-6.311117693295868,0.22051714019286095,-13.594817820083172;-5.233360950595408,12.339508280135272,-35.37877438396071;-4.427011621860165,0.4864290411458292,-27.47614132448632;-2.4674365162417544,-2.9077692249482654,-26.248249556796086;-23.309599995808394,17.70523007921776,-5.847499638123617;9.261312978713075,3.8340207710811813,-29.32698243351206;-5.907888529141749,5.338728189162866,-34.85450213159699;-0.8609316240235882,-5.460485227188611,-21.10979724739344;
37.98252180711194,-62.36395884767249,-20.831661780631478;30.737954029576585,1.033023459547902,-12.678112242870917;-7.489238788054976,7.535697758214759,-31.95151553283225;9.59653325696234,-6.98632119551987,1.4731148691368814;4.447641629400133,0.4916517794740125,-36.33478486719354;-2.898537290121279,0.8078043279956354,-32.58414008748653;-1.6505577939061846,2.9614590730365236,-11.193657422378246;-0.6129185083505285,4.990066859714425,-37.589935325709675;-1.3451759225885158,0.5138677566351464,-28.58113477353156;-6.183852063118541,0.19115468199349928,-12.251775374191666;-5.18330180090517,12.825246947782192,-38.080434672196645;-4.393101391779037,0.46938823709982924,-25.773151767407747;-2.206064177409084,-3.0262907510524686,-22.484240600176793;-23.309599964956057,17.705230055783225,-5.847499630383936;9.246976318525212,3.229030930033261,-29.711799556215574;-5.879470509427273,5.319091370638622,-34.087308231125135;-0.7269074802835963,-5.5081294258717515,-18.000767497844947;
37.34467167346803,-62.0741317796259,-18.867562840444904;30.704787168210984,0.7515852080702841,-12.821854618716731;-7.217996753282331,7.348727568436769,-36.737559771887604;9.479650606536534,-6.987882387830294,0.07689862400654945;4.453874331429075,0.3656426984054555,-36.84775011931559;-2.8979629395481674,0.8074418149121108,-32.91750476160848;-1.6457443080780418,2.9605221149894803,-11.424521670327502;-0.6402194038671876,4.359844110608984,-37.76406561754371;-1.3444943801864255,0.5135046819832791,-28.214212190767256;-6.083491670052314,0.17018267585229507,-11.197522453725146;-5.208863639408619,12.44283968621302,-37.85986938623164;-4.408895728749071,0.47713897083634627,-26.56128878940258;-2.1020130438073132,-3.0678100496011678,-21.014788273597503;-23.30959993418881,17.705230032413343,-5.847499622665607;9.204915326675106,3.919651198025457,-30.67471253486528;-5.990270683993858,5.398901610575699,-37.1189964943096;-0.6934848205431006,-5.518680931366504,-17.235985712549223;
38.4896566758562,-62.62099151516239,-22.43066105914634;30.584457295212047,-0.22827706373196444,-13.32136872944838;-7.267171275927266,7.38518614542684,-35.84861809655793;9.862038122244408,-6.971891719356331,4.650833743057629;4.364436673795215,-0.12635746232732536,-34.52086888347041;-2.894281335394036,0.804944263914157,-35.125383257346876;-1.6153221045925514,2.953943374190788,-12.898529109371351;-0.6550295385020846,3.9818948622167887,-38.21278429906076;-1.3431026194398452,0.5127690526692525,-27.45777796271581;-6.033498060290345,0.1604746232241303,-10.673740595996492;-5.215327634187537,12.281384298806175,-38.358434272796394;-4.430517482346624,0.48825426123087956,-27.652811262352095;-2.052967207158911,-3.086364701772676,-20.327738084086903;-23.309599903506214,17.705230009107744,-5.847499614968508;9.241298316168516,1.9245388478785728,-29.83897692578463;-6.0230298457167475,5.424224531756639,-38.03795075971108;-0.6540943743263605,-5.530562752529801,-16.335819373443503;
38.89134745635967,-62.83948410119551,-23.717796677723513;30.817976927672085,1.7409527769319437,-12.315548137476451;-7.3784296691943405,7.463392482444599,-33.874057790768404;9.891923036956717,-6.96931419349308,5.0094183714478016;4.353604629784626,1.3306681612783846,-31.09089857323567;-2.8927232662422537,0.8038012163786278,-36.096137120950274;-1.6088939656446204,2.9524455610479303,-13.209869672244096;-0.628431967750885,5.0134925477427155,-33.95347616240355;-1.3395736949893065,0.5110011906915298,-25.555157623235175;-6.076478381780586,0.16882226217555107,-11.124006638772965;-5.192550971996228,13.142844042461542,-34.06839610078649;-4.448262945020485,0.49777333723618766,-28.556745222076145;-2.028715054551678,-3.095215868717136,-19.988923178128427;-23.309599872907757,17.70522998586607,-5.847499607292519;9.229865527043346,3.124565577835916,-30.127923994108798;-5.916949774521168,5.345100120468211,-35.10063385732059;-0.5761456307201833,-5.552163022586562,-14.568538942082235;
34.6770881760894,-61.19458782918654,-11.063015512468574;23.248304588754227,-29.798845193155657,-26.975564287320545;-8.495622425440876,7.985893064045417,-15.852278002334636;10.282185461869044,-6.918108233272968,9.71852835459962;2.9675795200437527,-7.876048869948873,-3.5543069141933223;-2.9323665716129286,0.8224644429646015,-14.23053613315766;-1.79873694006424,2.981283146831193,-4.116707280761764;-0.77556139614037,4.487377997247071,-9.68907440261166;-1.3164172644212178,0.5027513577679376,-13.723048102680856;-5.728066633659954,0.11173128975182722,-7.493869254405929;-5.583175789714112,9.733131490742696,-11.505670729750538;-4.182746090307083,0.38970036382207585,-15.663442618262081;-1.6216249602728103,-3.2210850973377823,-14.400633448917581;-23.309599842392977,17.70522996268794,-5.84749959963752;10.254830863124454,8.565698094983468,-6.133376670223882;-5.345811345839488,5.04170154071063,-20.705277878728687;-0.3352130626719465,-5.602581815954244,-9.188015811203751;
38.06362309458631,-62.40523605707194,-21.087981912214858;25.61763620976601,-22.887836189213036,-24.113873100189288;-8.260442717818588,7.910333084445198,-19.453065077157593;9.849799124416986,-6.972811329392037,4.50410822947555;3.1638485839558346,-1.528197121807513,2.777594660405363;-2.9449506604068056,0.8249378123957416,-7.881051810065333;-1.8945496051706792,2.984495559882486,0.41777612815517706;-0.4934943224853498,11.641538104070209,-1.9697301020258138;-1.3096266968964023,0.5012852026821922,-10.38468590747317;-5.013818088327829,0.06351783319901272,-0.13775468860996654;-5.046871443634735,18.02972847678019,-11.47495033736876;-4.19254794215918,0.39238444871920575,-16.118962664112694;-1.357984649768699,-3.2802963742986986,-10.85840438811584;-23.309599811961366,17.705229939573,-5.847499592003391;9.525707728927614,16.147015816876486,-16.649722399679533;-5.017641675172657,4.941158860281558,-13.080866437076004;-0.0383755317385539,-5.63360918979314,-2.6632222455302177;
38.27031853341051,-62.50699761985202,-21.734859937375838;25.966141070425824,-21.76154474717564,-23.62416576180637;-8.090733747148487,7.845314652538548,-22.10048414905134;9.640786327117658,-6.984950754400347,2.002013901603739;3.33795837260349,-0.34350576765553775,-0.5815658650412967;-2.936683030174627,0.8234657219657822,-12.060241563914758;-1.8292447499567839,2.983168778950533,-2.6726101837727256;-0.3667612007927192,13.772295547885742,-7.212918753097849;-1.3239571324472883,0.5048582980536438,-17.49126844790841;-5.175344076518844,0.06640024587086346,-1.7964381989429015;-4.984740129536099,18.578987845125177,-14.125634452621657;-4.257750604312533,0.41331244767989095,-19.196157771181646;-1.050870641883884,-3.327956553945851,-6.785332985766011;-23.309599781612484,17.705229916520878,-5.847499584390004;9.475839273561059,15.150641099350935,-18.672562649799936;-4.928287534886566,4.922012406224279,-11.05348637497206;-0.055804113882602424,-5.632773803677102,-3.0440290178339566;
40.63369995674612,-63.97750589662866,-29.590052152666075;26.28615883697577,-20.69119704184898,-23.152629238939348;-7.800925676431975,7.712450789585791,-26.740539122901684;9.335848795705578,-6.985915419235096,-1.6401233273397722;3.593704369443164,1.428497322225616,-5.533045619956409;-2.9184414271075814,0.8179928251935104,-21.47030939242045;-1.7839205321772313,2.9802500926445488,-4.8208568933639615;-0.4049506483420429,12.986333789538584,-6.869521693868929;-1.3330194006534508,0.5081001680424002,-22.11015262071146;-5.213329425126795,0.06751355793527747,-2.185883912426032;-4.974025572944221,18.27878648538123,-17.932013131056884;-4.38729759423424,0.4665789903436932,-25.484418995689026;-1.314322643648024,-3.288565184064684,-10.276264044948608;-23.30959975134582,17.70522989353123,-5.847499576797252;9.187500403414194,14.389076367169336,-25.939126181451822;-5.0363731439586354,4.945602815371961,-13.508796039514763;-0.08921633416718833,-5.630727663656427,-3.775991539520131;
